2022-02-26 14:58:21.076212,auto,auto_gen,auto_secaas,20,67,1,2,tabu,282,-,0.34108805656433105,-,--,-,-,-,-,-,9.079999999999973,0.11837577819824219,-,10,-
2022-02-26 14:58:22.155985,auto,auto_gen,auto_secaas,20,67,1,2,sa,282,-,-,0.2581048011779785,--,-,-,-,-,-,9.079999999999973,0.11837577819824219,-,10,-
2022-02-26 14:58:23.480769,auto,auto_gen,auto_secaas,20,67,1,3,tabu,416,-,0.323361873626709,-,--,-,-,-,-,-,14.319999999999915,0.3298180103302002,-,10,-
2022-02-26 14:58:24.630599,auto,auto_gen,auto_secaas,20,67,1,3,sa,416,-,-,0.32354092597961426,--,-,-,-,-,-,14.319999999999915,0.3298180103302002,-,10,-
2022-02-26 14:58:26.119419,auto,auto_gen,auto_secaas,20,67,1,4,tabu,550,-,0.43335986137390137,-,--,-,-,-,-,-,19.319999999999823,0.4276437759399414,-,10,-
2022-02-26 14:58:27.057800,auto,auto_gen,auto_secaas,20,67,1,4,sa,550,-,-,0.42460179328918457,--,-,-,-,-,-,19.319999999999823,0.4276437759399414,-,10,-
2022-02-26 14:58:28.694712,auto,auto_gen,auto_secaas,20,67,1,5,tabu,684,-,0.537559986114502,-,--,-,-,-,-,-,30.0799999999997,0.522078275680542,-,10,-
2022-02-26 14:58:29.692362,auto,auto_gen,auto_secaas,20,67,1,5,sa,684,-,-,0.5236179828643799,--,-,-,-,-,-,24.0799999999997,0.522078275680542,-,10,-
2022-02-26 14:58:31.672835,auto,auto_gen,auto_secaas,20,67,1,6,tabu,818,-,0.6763730049133301,-,--,-,-,-,-,-,32.999999999999545,0.6934881210327148,-,10,-
2022-02-26 14:58:32.833347,auto,auto_gen,auto_secaas,20,67,1,6,sa,818,-,-,0.6796741485595703,--,-,-,-,-,-,30.999999999999545,0.6934881210327148,-,10,-
2022-02-26 14:58:33.839085,auto,auto_gen,auto_secaas,20,67,2,2,tabu,417,-,0.2815079689025879,-,--,-,-,-,-,-,18.159999999999947,0.1745438575744629,-,10,-
2022-02-26 14:58:34.659529,auto,auto_gen,auto_secaas,20,67,2,2,sa,417,-,-,0.27820491790771484,--,-,-,-,-,-,18.159999999999947,0.1745438575744629,-,10,-
2022-02-26 14:58:36.075883,auto,auto_gen,auto_secaas,20,67,2,3,tabu,685,-,0.4513258934020996,-,--,-,-,-,-,-,54.31999999999991,0.4612889289855957,-,10,-
2022-02-26 14:58:36.998305,auto,auto_gen,auto_secaas,20,67,2,3,sa,685,-,-,0.44191575050354004,--,-,-,-,-,-,54.31999999999991,0.4612889289855957,-,10,-
